Row ID,Order ID,Order Date,Customer Name,Sales,Quantity,Sales_per_Unit,Order_Month,Order_Year,Order_DayOfWeek,Is_Weekend,Sales_log,Sales_per_Unit_log,Segment_Consumer,Segment_Corporate,Segment_Home Office,Category_Furniture,Category_Office Supplies,Category_Technology,Zip_02108,Zip_10008,Zip_60610,Zip_77041,Zip_90036,Zip_Unknown,Quantity_scaled,Sales_log_scaled,Sales_per_Unit_log_scaled,Order_Month_scaled
497,CA-2017-135033,2016-02-19,Brosina Hoffman,687.1,9,76.34444444444445,2,2016,4,0,6.533934176208434,4.348268750838401,0,0,1,1,0,0,0,0,0,1,0,0,1.2848407004047857,0.21147377332259576,-0.4543286442350816,-1.3140604301704435
113,CA-2016-123865,2019-05-18,Brosina Hoffman,378.06,5,75.612,5,2019,5,1,5.937694503898154,4.338753722440415,0,1,0,1,0,0,0,0,0,0,1,0,-0.13507013444741875,-0.43173276699434965,-0.46270114966302367,-0.4084883253912936
233,CA-2017-108481,2018-01-14,Ken Lonsdale,1153.16,5,230.632,1,2018,6,1,7.051128085637517,5.445149905411688,0,0,1,0,0,1,0,0,0,1,0,0,-0.13507013444741875,0.7694079742923028,0.5108438215050628,-1.61591779843016
892,CA-2018-105333,2019-05-28,Brosina Hoffman,938.09,5,187.618,5,2019,1,0,6.844911321260634,5.239723805730078,1,0,0,1,0,0,1,0,0,0,0,0,-0.13507013444741875,0.5469471456522647,0.3300843888806482,-0.4084883253912936
608,CA-2017-148414,2019-06-13,Sandra Flanagan,1392.47,8,174.05875,6,2019,3,0,7.239552318164965,5.165121631869797,1,0,0,1,0,0,0,0,1,0,0,0,0.9298629916917346,0.9726747214482788,0.2644401175809795,-0.106630957131577
672,CA-2016-160343,2017-11-25,Sandra Flanagan,286.62,3,95.54,11,2017,5,1,5.661640164458234,4.569957430232347,1,0,0,0,1,0,0,0,1,0,0,0,-0.8450255518735209,-0.7295324016993502,-0.2592593713013427,1.402655884167006
374,CA-2017-103666,2017-08-03,Zuschuss Donatelli,1354.31,10,135.43099999999998,8,2017,3,0,7.211785489434948,4.915818992314101,0,0,1,0,0,1,0,0,0,1,0,0,1.6398184091178367,0.9427206498350875,0.0450726479765771,0.4970837793878562
865,CA-2019-137914,2016-08-28,Unknown,120.42,2,60.21,8,2016,6,1,4.799255609702288,4.114310574862978,1,0,0,0,1,0,0,0,0,0,1,0,-1.200003260586572,-1.6598485340325952,-0.6601941462949755,0.4970837793878562
234,CA-2017-103895,2016-07-22,Claire Gute,763.06,1,763.06,7,2016,4,0,6.638646320114298,6.638646320114298,0,0,1,0,1,0,0,0,1,0,0,0,-1.554980969299623,0.3244342805459589,1.561030409749137,0.1952264111281396
807,CA-2017-160747,2017-12-15,Zuschuss Donatelli,894.89,5,178.978,12,2017,4,0,6.797817637581197,5.1928346211982435,0,0,1,1,0,0,1,0,0,0,0,0,-0.13507013444741875,0.4961438080735,0.2888254524293779,1.7045132524267226
677,CA-2019-194836,2017-03-23,Zuschuss Donatelli,434.16,3,144.72,3,2017,3,0,6.075713779552882,4.981686972140363,1,0,0,0,0,1,0,0,0,0,1,0,-0.8450255518735209,-0.28284146553675293,0.10303148903895912,-1.0122030619107267
318,CA-2016-122380,2017-10-13,Ken Lonsdale,558.38,8,69.7975,10,2017,4,0,6.326829027536657,4.259823689341772,1,0,0,0,0,1,1,0,0,0,0,0,0.9298629916917346,-0.011945419236059553,-0.5321536098034337,1.1007985159072895
649,CA-2017-129576,2019-02-01,Sean O'Donnell,321.1,6,53.51666666666667,2,2019,4,0,5.774862056337153,3.998506465316283,0,0,1,1,0,0,0,0,0,1,0,0,0.21990757426563234,-0.6073918183976721,-0.7620930051531233,-1.3140604301704435
411,CA-2016-124334,2017-10-12,Sean O'Donnell,214.94,3,71.64666666666666,10,2017,3,0,5.375000591318995,4.2856075068806305,0,1,0,0,1,0,0,1,0,0,0,0,-0.8450255518735209,-1.038751087940798,-0.5094658002386362,1.1007985159072895
921,CA-2016-114434,2019-04-11,Zuschuss Donatelli,1217.27,7,173.8957142857143,4,2019,3,0,7.105187098580444,5.164189877926245,0,1,0,0,1,0,0,0,0,0,1,0,0.5748852829786835,0.8277253126090234,0.2636202445733968,-0.7103456936510102
710,CA-2016-141085,2017-01-06,Ruben Hope,747.36,7,106.76571428571428,1,2017,4,0,6.617884145617218,4.679959558588851,0,1,0,0,1,0,0,0,1,0,0,0,0.5748852829786835,0.30203663233852096,-0.1624658171228923,-1.61591779843016
359,CA-2018-191286,2018-07-19,Darrin Van Huff,735.135,1,735.135,7,2018,3,0,6.601413525821811,6.601413525821811,1,0,0,1,0,0,0,1,0,0,0,0,-1.554980969299623,0.28426859229108437,1.5282683664558911,0.1952264111281396
259,CA-2017-137022,2016-06-25,Sean O'Donnell,100.18,5,20.036,6,2016,5,1,4.61690110886379,3.046235255727098,0,1,0,0,0,1,1,0,0,0,0,0,-0.13507013444741875,-1.8565674258518499,-1.6000196552559764,-0.106630957131577
745,CA-2019-197981,2016-07-21,Ken Lonsdale,1268.87,1,1268.87,7,2016,3,0,7.146669812008544,7.146669812008544,0,0,1,0,0,1,0,0,1,0,0,0,-1.554980969299623,0.8724756937496502,2.008052663966129,0.1952264111281396
633,CA-2017-136743,2016-07-07,Sean O'Donnell,444.0,3,148.0,7,2016,3,0,6.09807428216624,5.003946305945459,1,0,0,0,0,1,1,0,0,0,0,0,-0.8450255518735209,-0.2587195860416202,0.12261801945278117,0.1952264111281396
283,CA-2016-115531,2016-10-22,Ken Lonsdale,1278.0,8,159.75,10,2016,5,1,7.153833801578843,5.079850363117729,1,0,0,0,1,0,1,0,0,0,0,0,0.9298629916917346,0.8802040036229668,0.1894078496136803,1.1007985159072895
377,CA-2017-126370,2016-11-27,Brosina Hoffman,1436.83,8,179.60375,11,2016,6,1,7.270890311542834,5.196305404886915,0,0,1,1,0,0,0,0,0,0,1,0,0.9298629916917346,1.0064812647514971,0.2918794796016733,1.402655884167006
385,CA-2018-170092,2018-08-07,Zuschuss Donatelli,447.26,5,89.452,8,2018,1,0,6.105373421215765,4.504819323260747,0,0,1,1,0,0,1,0,0,0,0,0,-0.13507013444741875,-0.25084548072228513,-0.31657597944735644,0.4970837793878562
225,CA-2016-118827,2017-03-01,Ruben Hope,1249.26,10,124.926,3,2017,2,0,7.131106808667346,4.835694432835044,0,1,0,1,0,0,1,0,0,0,0,0,1.6398184091178367,0.8556867647318178,-0.025430905044013036,-1.0122030619107267
980,CA-2017-143666,2019-06-21,Ruben Hope,1275.75,5,255.15,6,2019,4,0,7.152073065527754,5.5457632103852115,0,0,1,0,0,1,1,0,0,0,0,0,-0.13507013444741875,0.8783045712362483,0.5993759211246783,-0.106630957131577
837,CA-2016-161153,2017-02-28,Sandra Flanagan,508.32,7,72.61714285714285,2,2017,1,0,6.233076502705234,4.298877917868011,0,0,1,1,0,0,0,0,0,1,0,0,0.5748852829786835,-0.11308299854060666,-0.4977888421282036,-1.3140604301704435
473,CA-2017-150915,2017-06-10,Zuschuss Donatelli,585.72,4,146.43,6,2017,5,1,6.374547704323016,4.993353486861729,0,0,1,0,1,0,1,0,0,0,0,0,-0.49004784316046984,0.03953214327723047,0.1132971397279756,-0.106630957131577
348,CA-2017-183138,2018-07-09,Brosina Hoffman,1345.5,8,168.1875,7,2018,0,0,7.205263912251653,5.13100756737452,0,0,1,0,1,0,1,0,0,0,0,0,0.9298629916917346,0.9356853563243033,0.2344223206591851,0.1952264111281396
506,CA-2016-130441,2017-02-18,Ken Lonsdale,720.71,7,102.95857142857143,2,2017,5,1,6.581623396155157,4.643992468129926,1,0,0,0,0,1,0,1,0,0,0,0,0.5748852829786835,0.2629195586281785,-0.19411413675989464,-1.3140604301704435
640,CA-2016-177865,2016-03-10,Ruben Hope,1479.49,6,246.58166666666668,3,2016,3,0,7.300128393043995,5.511740493911795,1,0,0,0,1,0,0,0,0,0,1,0,0.21990757426563234,1.0380224823544746,0.5694385035540389,-1.0122030619107267
798,CA-2016-190679,2018-08-21,Darrin Van Huff,1457.54,2,728.77,8,2018,1,0,7.2851912143687985,6.59272941600478,0,0,1,0,1,0,1,0,0,0,0,0,-1.200003260586572,1.0219086753336475,1.5206270065419973,0.4970837793878562
953,CA-2016-122388,2019-02-08,Darrin Van Huff,1489.17,5,297.834,2,2019,4,0,7.306645486391016,5.6998882352725255,0,0,1,1,0,0,1,0,0,0,0,0,-0.13507013444741875,1.0450529388291634,0.7349942875106158,-1.3140604301704435
928,CA-2017-191448,2016-04-06,Claire Gute,497.49,1,497.49,4,2016,2,0,6.211583529020143,6.211583529020143,0,1,0,0,0,1,0,1,0,0,0,0,-1.554980969299623,-0.13626901229837018,1.1852474496830891,-0.7103456936510102
878,CA-2017-105405,2016-07-12,Claire Gute,521.41,7,74.48714285714286,7,2016,1,0,6.258452720198609,4.323962348470555,1,0,0,0,1,0,0,1,0,0,0,0,0.5748852829786835,-0.08570785089737826,-0.4757164401770881,0.1952264111281396
826,CA-2017-140917,2016-11-10,Sandra Flanagan,306.19,9,34.02111111111111,11,2016,3,0,5.727466448660353,3.555951054255903,0,0,1,0,0,1,0,0,0,0,1,0,1.2848407004047857,-0.6585208630684025,-1.1515082991791739,1.402655884167006
646,CA-2016-109552,2018-10-07,Sean O'Donnell,1107.16,1,1107.16,10,2018,6,1,7.010456261214057,7.010456261214057,1,0,0,1,0,0,0,0,1,0,0,0,-1.554980969299623,0.7255323573370825,1.8881950402487444,1.1007985159072895
869,CA-2017-183905,2019-06-09,Sandra Flanagan,465.18,2,232.59,6,2019,6,1,6.144571825638524,5.4535674418185955,1,0,0,0,1,0,0,1,0,0,0,0,-1.200003260586572,-0.2085593477029667,0.5182506169773337,-0.106630957131577
557,CA-2019-181143,2019-10-20,Zuschuss Donatelli,1473.4,1,1473.4,10,2019,6,1,7.296006406355613,7.296006406355613,1,0,0,0,1,0,0,0,0,0,0,1,-1.554980969299623,1.0335757993841967,2.1394575735958044,1.1007985159072895
985,CA-2017-183573,2018-03-26,Unknown,1160.19,5,232.038,3,2018,0,0,7.057200620332477,5.451201530396706,1,0,0,0,0,1,0,0,1,0,0,0,-0.13507013444741875,0.7759588534328428,0.5161687938452042,-1.0122030619107267
578,CA-2019-181715,2019-06-01,Claire Gute,450.72,2,225.36,6,2019,5,1,6.11306251885547,5.422126652274323,1,0,0,0,1,0,0,0,1,0,0,0,-1.200003260586572,-0.24255069907545052,0.49058509984930193,-0.106630957131577
796,CA-2018-115796,2016-11-30,Brosina Hoffman,133.81,6,22.301666666666666,11,2016,2,0,4.903866379702973,3.148524888771678,0,1,0,1,0,0,0,0,0,1,0,0,0.21990757426563234,-1.5469973861186794,-1.5100125137040739,1.402655884167006
86,CA-2018-139469,2017-07-03,Zuschuss Donatelli,932.19,10,93.21900000000001,7,2017,0,0,6.838608824273315,4.545621859757707,1,0,0,0,1,0,1,0,0,0,0,0,1.6398184091178367,0.5401481896772895,-0.2806728329715257,0.1952264111281396
243,CA-2018-189816,2016-09-06,Ken Lonsdale,414.68,8,51.835,9,2016,1,0,6.029915733482235,3.967173849892994,0,1,0,0,1,0,0,1,0,0,0,0,0.9298629916917346,-0.3322471058092901,-0.7896633372352241,0.7989411476475728
699,CA-2018-175333,2016-07-11,Sean O'Donnell,620.95,5,124.19000000000001,7,2016,0,0,6.432859703655974,4.829832583271571,1,0,0,1,0,0,0,1,0,0,0,0,-0.13507013444741875,0.10243748334725171,-0.030588889364726653,0.1952264111281396
160,CA-2016-101549,2019-10-12,Ruben Hope,273.93,10,27.393,10,2019,5,1,5.616516519809833,3.346142635913011,0,0,1,0,1,0,0,0,0,1,0,0,1.6398184091178367,-0.7782105167404526,-1.3361238408180736,1.1007985159072895
525,CA-2017-132602,2018-08-08,Ruben Hope,235.3,6,39.21666666666667,8,2018,2,0,5.465102184192863,3.694281503402931,0,0,1,0,1,0,1,0,0,0,0,0,0.21990757426563234,-0.941552031049985,-1.02978796499938,0.4970837793878562
36,CA-2016-179482,2018-10-14,Ruben Hope,493.45,6,82.24166666666666,10,2018,6,1,6.203446033716,4.421748023750103,0,1,0,1,0,0,0,0,0,0,1,0,0.21990757426563234,-0.14504751269761815,-0.38967244085216357,1.1007985159072895
541,CA-2018-175588,2017-01-19,Brosina Hoffman,749.03,3,249.67666666666665,1,2017,3,0,6.6201132057303775,5.524163928103023,0,0,1,0,1,0,1,0,0,0,0,0,-0.8450255518735209,0.3044412795133533,0.5803701861354327,-1.61591779843016
171,CA-2017-109027,2018-12-23,Ruben Hope,748.84,2,374.42,12,2018,6,1,6.61985985043823,5.928045399238327,1,0,0,1,0,0,0,1,0,0,0,0,-1.200003260586572,0.30416796697059384,0.9357553376964204,1.7045132524267226
655,CA-2018-147404,2016-05-03,Unknown,255.08,3,85.02666666666667,5,2016,1,0,5.545489895661608,4.454657325708789,0,1,0,0,0,1,1,0,0,0,0,0,-0.8450255518735209,-0.8548320354189312,-0.36071474385388824,-0.4084883253912936
913,CA-2016-157124,2018-10-08,Ruben Hope,798.24,9,88.69333333333333,10,2018,0,0,6.683661276131932,4.496396444489295,0,0,1,0,0,1,0,0,0,0,1,0,1.2848407004047857,0.3729951453579776,-0.32398747579641685,1.1007985159072895
880,CA-2019-193187,2018-10-05,Ruben Hope,1182.2,1,1182.2,10,2018,4,0,7.07597791139659,7.07597791139659,0,0,1,1,0,0,0,0,1,0,0,0,-1.554980969299623,0.7962152653805326,1.9458491374153972,1.1007985159072895
870,CA-2019-136934,2019-04-12,Ken Lonsdale,486.63,5,97.326,4,2019,4,0,6.189556921555333,4.588288488619575,0,1,0,1,0,0,0,0,1,0,0,0,-0.13507013444741875,-0.16003069512545198,-0.24312942618426162,-0.7103456936510102
969,CA-2018-142071,2019-08-22,Claire Gute,763.06,8,95.3825,8,2019,3,0,6.638646320114298,4.568324649867269,0,1,0,0,1,0,0,1,0,0,0,0,0.9298629916917346,0.3244342805459589,-0.2606960945456104,0.4970837793878562
734,CA-2019-162918,2017-06-12,Zuschuss Donatelli,392.41,1,392.41,6,2017,0,0,5.9748523250523276,5.9748523250523276,1,0,0,0,0,1,0,0,0,0,1,0,-1.554980969299623,-0.39164795764631566,0.9769418926967112,-0.106630957131577
96,CA-2019-128551,2018-05-29,Zuschuss Donatelli,6.01,5,1.202,5,2018,1,0,1.9473377010464987,0.7893660383004882,0,0,1,1,0,0,0,0,0,1,0,0,-0.13507013444741875,-4.736417129655717,-3.5858938936405993,-0.4084883253912936
564,CA-2016-199973,2016-02-25,Ruben Hope,844.25,5,168.85,2,2016,3,0,6.739632441587996,5.134915694606593,1,0,0,0,1,0,0,0,1,0,0,0,-0.13507013444741875,0.43337525986965875,0.2378611770761079,-1.3140604301704435
241,CA-2019-147636,2019-10-07,Sean O'Donnell,1209.73,4,302.4325,10,2019,0,0,7.098978762460139,5.715159180492004,0,0,1,0,0,1,0,0,0,0,1,0,-0.49004784316046984,0.8210279347213809,0.748431564457361,1.1007985159072895
575,CA-2019-187461,2018-11-17,Sean O'Donnell,659.71,4,164.9275,11,2018,5,1,6.493315014383689,5.111550945966847,0,0,1,0,0,1,0,0,0,1,0,0,-0.49004784316046984,0.16765496729341167,0.21730196520342793,1.402655884167006
691,CA-2016-129233,2019-09-02,Zuschuss Donatelli,561.31,9,62.367777777777775,9,2019,0,0,6.332053299241035,4.14895549530344,1,0,0,1,0,0,0,1,0,0,0,0,1.2848407004047857,-0.00630962228275051,-0.629709236286744,0.7989411476475728
461,CA-2016-180458,2016-05-10,Brosina Hoffman,1423.8,6,237.29999999999998,5,2016,1,0,7.261786731975452,5.473530384104697,1,0,0,0,1,0,1,0,0,0,0,0,0.21990757426563234,0.9966605798994688,0.535816496516216,-0.4084883253912936
554,CA-2017-178688,2019-09-30,Darrin Van Huff,395.62,9,43.95777777777778,9,2019,0,0,5.982978643457684,3.805723777713048,0,1,0,1,0,0,1,0,0,0,0,0,1.2848407004047857,-0.3828815145702115,-0.9317271912910112,0.7989411476475728
901,CA-2019-111223,2018-03-20,Claire Gute,42.28,1,42.28,3,2018,1,0,3.767690634538226,3.767690634538226,1,0,0,0,1,0,0,0,0,1,0,0,-1.554980969299623,-2.7726717318189467,-0.9651934810753148,-1.0122030619107267
207,CA-2016-133847,2017-06-26,Brosina Hoffman,749.06,1,749.06,6,2017,0,0,6.620153203330527,6.620153203330527,0,1,0,0,1,0,1,0,0,0,0,0,-1.554980969299623,0.30448442779617946,1.544757865498564,-0.106630957131577
393,CA-2019-137389,2017-10-23,Sean O'Donnell,1376.95,3,458.98333333333335,10,2017,0,0,7.22835216644506,6.131190256942692,0,0,1,1,0,0,1,0,0,0,0,0,-0.8450255518735209,0.9605923136962558,1.1145074498969705,1.1007985159072895
795,CA-2016-185070,2018-01-27,Darrin Van Huff,1158.01,4,289.5025,1,2018,5,1,7.055321471430226,5.671612182106915,0,0,1,0,0,1,0,0,0,1,0,0,-0.49004784316046984,0.77393168060237,0.7101134990665215,-1.61591779843016
398,CA-2019-107969,2019-02-25,Ken Lonsdale,169.92,1,169.92,2,2019,0,0,5.141195610775824,5.141195610775824,0,1,0,1,0,0,0,0,0,0,1,0,-1.554980969299623,-1.2909733059984112,0.24338702839411722,-1.3140604301704435
767,CA-2016-176269,2019-08-03,Claire Gute,944.28,3,314.76,8,2019,5,1,6.851481179902961,5.754982431354592,0,0,1,0,0,1,1,0,0,0,0,0,-0.8450255518735209,0.554034523839175,0.7834730136322126,0.4970837793878562
871,CA-2017-179311,2018-06-10,Darrin Van Huff,268.26,1,268.26,6,2018,6,1,5.595677455551089,5.595677455551089,0,1,0,0,0,1,0,0,0,1,0,0,-1.554980969299623,-0.8006911114539395,0.6432966821674272,-0.106630957131577
218,CA-2019-124241,2018-01-28,Darrin Van Huff,86.94,5,17.387999999999998,1,2018,6,1,4.476654763752664,2.9116982779439815,0,0,1,0,1,0,0,0,1,0,0,0,-0.13507013444741875,-2.0078612270199154,-1.718402021512121,-1.61591779843016
5,CA-2018-184012,2017-11-27,Claire Gute,1169.05,6,194.84166666666667,11,2017,0,0,7.064801761921421,5.2773065096363325,0,1,0,1,0,0,1,0,0,0,0,0,0.21990757426563234,0.7841587505730986,0.3631543261725264,1.402655884167006
769,CA-2017-142026,2018-06-14,Sean O'Donnell,835.4,6,139.23333333333332,6,2018,3,0,6.729106967554478,4.943307701928365,0,1,0,0,0,1,0,1,0,0,0,0,0.21990757426563234,0.4220206753750335,0.06926063363737144,-0.106630957131577
643,CA-2018-192837,2019-04-23,Brosina Hoffman,419.76,1,419.76,4,2019,1,0,6.042062599871073,6.042062599871073,1,0,0,0,0,1,0,0,1,0,0,0,-1.554980969299623,-0.31914340897646487,1.0360818518430759,-0.7103456936510102
920,CA-2019-198184,2018-11-11,Unknown,46.24,4,11.56,11,2018,6,1,3.8552409913291616,2.5305171610400525,1,0,0,0,1,0,0,0,0,1,0,0,-0.49004784316046984,-2.678224876451518,-2.053812578035787,1.402655884167006
613,CA-2017-146890,2019-09-16,Brosina Hoffman,252.53,2,126.265,9,2019,0,0,5.5354821592245,4.8462715266760785,1,0,0,0,0,1,0,0,0,0,1,0,-1.200003260586572,-0.8656280991984074,-0.01612386234357825,0.7989411476475728
739,CA-2018-185864,2016-12-29,Brosina Hoffman,635.67,2,317.835,12,2016,3,0,6.456251467960954,5.764673727590067,1,0,0,0,1,0,0,1,0,0,0,0,-1.200003260586572,0.12767185886644075,0.7920006214271061,1.7045132524267226
547,CA-2019-170120,2016-05-28,Sandra Flanagan,144.8,4,36.2,5,2016,5,1,4.982235819574558,3.616308761279101,1,0,0,1,0,0,1,0,0,0,0,0,-0.49004784316046984,-1.4624546449571234,-1.098398081475904,-0.4084883253912936
726,CA-2018-130991,2018-03-11,Ruben Hope,43.87,1,43.87,3,2018,6,1,3.803769419987892,3.803769419987892,0,0,1,0,0,1,0,0,1,0,0,0,-1.554980969299623,-2.733750955752505,-0.9334468782932563,-1.0122030619107267
684,CA-2017-121418,2019-09-17,Claire Gute,935.34,7,133.62,9,2019,1,0,6.841978658382307,4.902455994582567,0,1,0,0,1,0,0,0,0,0,1,0,0.5748852829786835,0.5437834716609391,0.03331422053304806,0.7989411476475728
99,CA-2017-111362,2016-07-24,Ken Lonsdale,590.67,7,84.38142857142857,7,2016,6,1,6.382949047028354,4.447128613110998,1,0,0,0,0,1,0,0,0,0,1,0,0.5748852829786835,0.04859527481052661,-0.3673394415903407,0.1952264111281396
805,CA-2018-102155,2016-09-22,Sandra Flanagan,798.7,10,79.87,9,2016,3,0,6.684236657337844,4.392842927107731,0,0,1,1,0,0,1,0,0,0,0,0,1.6398184091178367,0.37361585037309997,-0.41510673998517106,0.7989411476475728
728,CA-2019-107050,2016-10-23,Sean O'Donnell,1235.82,4,308.955,10,2016,6,1,7.120298848465672,5.736427125651949,0,0,1,0,1,0,0,0,0,0,0,1,-0.49004784316046984,0.8440274421270909,0.7671457478359932,1.1007985159072895
574,CA-2016-124954,2017-03-22,Zuschuss Donatelli,311.31,3,103.77,3,2017,2,0,5.743996284269503,4.651767471364874,0,0,1,1,0,0,1,0,0,0,0,0,-0.8450255518735209,-0.6406889426714042,-0.18727272188816987,-1.0122030619107267
407,CA-2019-146529,2017-09-30,Brosina Hoffman,1283.78,4,320.945,9,2017,5,1,7.1583427764461804,5.7743807235017375,0,1,0,1,0,0,1,0,0,0,0,0,-0.49004784316046984,0.8850681585249018,0.800542043749784,0.7989411476475728
503,CA-2019-109057,2018-10-25,Ken Lonsdale,168.96,2,84.48,10,2018,3,0,5.135563115246611,4.448282430450947,0,0,1,0,0,1,0,0,0,0,0,1,-1.200003260586572,-1.2970494832991575,-0.3663241695871987,1.1007985159072895
48,CA-2018-182210,2017-10-09,Zuschuss Donatelli,763.07,8,95.38375,10,2017,0,0,6.638659408006036,4.568337618942509,0,1,0,1,0,0,1,0,0,0,0,0,0.9298629916917346,0.3244483993943943,-0.26068468274016915,1.1007985159072895
780,CA-2016-171826,2016-10-04,Sandra Flanagan,861.1,10,86.11,10,2016,1,0,6.759371273215879,4.467171687830801,1,0,0,0,1,0,0,0,0,0,0,1,1.6398184091178367,0.4546689546553061,-0.3497030515697172,1.1007985159072895
840,CA-2016-109485,2017-03-03,Brosina Hoffman,1166.41,7,166.63000000000002,3,2017,4,0,7.062542898777203,5.121759169643187,0,0,1,1,0,0,0,0,0,0,0,1,0.5748852829786835,0.7817219527290167,0.22628443005428242,-1.0122030619107267
201,CA-2016-176056,2018-09-13,Zuschuss Donatelli,21.12,6,3.52,9,2018,3,0,3.096482176654134,1.5085119938441398,0,0,1,0,1,0,0,0,0,0,1,0,0.21990757426563234,-3.4967524833634887,-2.953099837288031,0.7989411476475728
135,CA-2018-193836,2018-07-15,Claire Gute,1237.71,6,206.285,7,2018,6,1,7.121825794507305,5.334094657923558,0,1,0,0,1,0,0,0,0,1,0,0,0.21990757426563234,0.8456746684461376,0.41312360213161675,0.1952264111281396
28,CA-2018-118643,2016-05-26,Zuschuss Donatelli,907.55,4,226.8875,5,2016,3,0,6.811849922095066,5.4288520861295835,0,1,0,0,1,0,0,0,1,0,0,0,-0.49004784316046984,0.5112814407974957,0.4965029730392915,-0.4084883253912936
903,CA-2017-134326,2017-07-06,Sandra Flanagan,967.4,1,967.4,7,2017,3,0,6.875645225063903,6.875645225063903,0,1,0,0,0,1,0,0,1,0,0,0,-1.554980969299623,0.5801020141619994,1.7695715233549327,0.1952264111281396
773,CA-2018-101353,2016-01-31,Brosina Hoffman,144.26,6,24.043333333333333,1,2016,6,1,4.978525240178022,3.2206076577129594,0,1,0,0,1,0,0,1,0,0,0,0,0.21990757426563234,-1.466457513345551,-1.4465851282062359,-1.61591779843016
379,CA-2016-176385,2018-08-22,Ken Lonsdale,110.79,8,13.84875,8,2018,2,0,4.716622111282234,2.6979156866216125,1,0,0,1,0,0,0,0,0,0,1,0,0.9298629916917346,-1.748991221279662,-1.9065145348310308,0.4970837793878562
289,CA-2016-124470,2017-02-11,Brosina Hoffman,1432.87,8,179.10875,2,2017,5,1,7.268132361541041,5.193560835121674,1,0,0,0,0,1,0,0,0,1,0,0,0.9298629916917346,1.0035060660832391,0.28946446576296436,-1.3140604301704435
419,CA-2019-157001,2016-04-09,Sandra Flanagan,58.24,1,58.24,4,2016,5,1,4.081596989399598,4.081596989399598,0,0,1,0,1,0,0,0,0,0,0,1,-1.554980969299623,-2.434038410571555,-0.6889796275782005,-0.7103456936510102
392,CA-2016-109666,2017-12-27,Ken Lonsdale,1085.19,1,1085.19,12,2017,2,0,6.990431439150706,6.990431439150706,1,0,0,0,1,0,0,0,0,0,1,0,-1.554980969299623,0.7039301441366036,1.870574711185464,1.7045132524267226
593,CA-2019-194209,2016-08-18,Ruben Hope,71.48,8,8.935,8,2016,3,0,4.283310661734724,2.2960638760037804,0,0,1,1,0,0,1,0,0,0,0,0,0.9298629916917346,-2.2164353906071534,-2.2601137386272163,0.4970837793878562
499,CA-2017-175195,2016-10-12,Ken Lonsdale,736.32,9,81.81333333333333,10,2016,2,0,6.603021990627973,4.416589079022993,0,0,1,0,0,1,1,0,0,0,0,0,1.2848407004047857,0.28600375875389966,-0.3942119220731892,1.1007985159072895
139,CA-2019-150797,2018-05-03,Claire Gute,1025.57,3,341.8566666666666,5,2018,3,0,6.9339784270224145,5.83731247839087,0,1,0,0,1,0,0,0,1,0,0,0,-0.8450255518735209,0.6430302270264033,0.8559172289158813,-0.4084883253912936
63,CA-2019-117139,2018-01-28,Sandra Flanagan,288.8,9,32.08888888888889,1,2018,6,1,5.669191029886582,3.4991975429136892,1,0,0,0,0,1,0,0,1,0,0,0,1.2848407004047857,-0.7213867410630029,-1.2014470972460305,-1.61591779843016
472,CA-2016-150793,2019-03-07,Claire Gute,1482.03,6,247.005,3,2019,3,0,7.301842571198327,5.5134489072520685,0,0,1,0,1,0,0,0,1,0,0,0,0.21990757426563234,1.0398716893954327,0.5709417780968283,-1.0122030619107267
648,CA-2017-111498,2016-12-16,Unknown,1043.88,8,130.485,12,2016,4,0,6.951657325269266,4.8788927766704555,1,0,0,0,1,0,0,1,0,0,0,0,0.9298629916917346,0.6621017237852688,0.012580370709679921,1.7045132524267226
129,CA-2018-162180,2016-11-09,Zuschuss Donatelli,1248.09,9,138.67666666666665,11,2016,2,0,7.130170565175667,4.939330227736285,0,0,1,1,0,0,0,0,1,0,0,0,1.2848407004047857,0.8546767716616753,0.06576075713992058,1.402655884167006
521,CA-2018-146500,2018-11-15,Sandra Flanagan,560.04,6,93.33999999999999,11,2018,3,0,6.329792204228655,4.546905277856116,0,1,0,1,0,0,1,0,0,0,0,0,0.21990757426563234,-0.008748827803251374,-0.279543522101837,1.402655884167006
839,CA-2019-192678,2017-01-18,Ken Lonsdale,1274.3,4,318.575,1,2017,2,0,7.150936724032854,5.766991988054086,0,0,1,1,0,0,1,0,0,0,0,0,-0.49004784316046984,0.8770787180844093,0.7940405153198549,-1.61591779843016
990,CA-2018-137946,2016-11-28,Ruben Hope,515.42,10,51.541999999999994,11,2016,0,0,6.246920387889438,3.961612849768142,0,1,0,0,0,1,0,0,1,0,0,0,1.6398184091178367,-0.09814860569926136,-0.7945565968013185,1.402655884167006
65,CA-2016-116864,2016-07-17,Ruben Hope,592.47,9,65.83,7,2016,6,1,6.385986665173161,4.2021520815229785,1,0,0,0,0,1,0,0,1,0,0,0,1.2848407004047857,0.05187217158285128,-0.5829002633397669,0.1952264111281396
813,CA-2017-189916,2017-01-08,Claire Gute,1010.64,6,168.44,1,2017,6,1,6.919328055334753,5.132498881853096,1,0,0,0,0,1,1,0,0,0,0,0,0.21990757426563234,0.6272258192937452,0.23573456462151424,-1.61591779843016
